chr	start	stop	value
7	21800001	21900000	18
7	21900001	22000000	6
7	22000001	22100000	17
7	22100001	22200000	17
7	22200001	22300000	15
7	22300001	22400000	15
7	22400001	22500000	19
7	22500001	22600000	13
7	22600001	22700000	19
7	22700001	22800000	13
7	22800001	22900000	20
7	22900001	23000000	11
7	23000001	23100000	14
7	23100001	23200000	15
7	23200001	23300000	22
7	23300001	23400000	23
7	23400001	23500000	20
7	23500001	23600000	14
7	23600001	23700000	14
7	23700001	23800000	15
7	23800001	23900000	20
7	23900001	24000000	16
7	24000001	24100000	14
7	24100001	24200000	18
7	24200001	24300000	17
7	24300001	24400000	13
7	24400001	24500000	17
7	24500001	24600000	14
7	24600001	24700000	13
7	24700001	24800000	17
7	24800001	24900000	8
7	24900001	25000000	24
7	25000001	25100000	21
7	25100001	25200000	15
7	25200001	25300000	14
7	25300001	25400000	16
7	25400001	25500000	18
7	25500001	25600000	20
7	25600001	25700000	20
7	25700001	25800000	23
7	25800001	25900000	12
7	25900001	26000000	23
7	26000001	26100000	16
7	26100001	26200000	14
7	26200001	26300000	21
7	26300001	26400000	21
7	26400001	26500000	16
7	26500001	26600000	15
7	26600001	26700000	21
7	26700001	26800000	20
7	26800001	26900000	13
7	26900001	27000000	13
7	27000001	27100000	17
7	27100001	27200000	11
7	27200001	27300000	0
7	27300001	27400000	6
7	27400001	27500000	7
7	27500001	27600000	14
7	27600001	27700000	22
7	27700001	27800000	17
7	27800001	27900000	14
7	27900001	28000000	28
7	28000001	28100000	20
7	28100001	28200000	22
7	28200001	28300000	22
7	28300001	28400000	23
7	28400001	28500000	34
7	28500001	28600000	16
7	28600001	28700000	15
7	28700001	28800000	16
7	28800001	28900000	16
7	28900001	29000000	17
7	29000001	29100000	14
7	29100001	29200000	21
7	29200001	29300000	25
7	29300001	29400000	15
7	29400001	29500000	12
7	29500001	29600000	23
7	29600001	29696629	11
8	1	100000	11
8	100001	200000	24
8	200001	300000	21
8	300001	400000	22
8	400001	500000	18
8	500001	600000	13
8	600001	700000	14
8	700001	800000	17
8	800001	900000	6
8	900001	1000000	16
8	1000001	1100000	18
8	1100001	1200000	15
8	1200001	1300000	11
8	1300001	1400000	9
8	1400001	1500000	5
8	1500001	1600000	26
8	1600001	1700000	24
8	1700001	1800000	15
8	1800001	1900000	11
8	1900001	2000000	9
8	2000001	2100000	24
8	2100001	2200000	19
8	2200001	2300000	14
8	2300001	2400000	14
8	2400001	2500000	10
8	2500001	2600000	13
8	2600001	2700000	7
8	2700001	2800000	6
8	2800001	2900000	6
8	2900001	3000000	16
8	3000001	3100000	15
8	3100001	3200000	16
8	3200001	3300000	8
8	3300001	3400000	14
8	3400001	3500000	20
8	3500001	3600000	12
8	3600001	3700000	19
8	3700001	3800000	20
8	3800001	3900000	8
8	3900001	4000000	11
8	4000001	4100000	14
8	4100001	4200000	10
8	4200001	4300000	18
8	4300001	4400000	16
8	4400001	4500000	11
8	4500001	4600000	15
8	4600001	4700000	11
8	4700001	4800000	7
8	4800001	4900000	6
8	4900001	5000000	11
8	5000001	5100000	11
8	5100001	5200000	14
8	5200001	5300000	17
8	5300001	5400000	21
8	5400001	5500000	17
8	5500001	5600000	13
8	5600001	5700000	19
8	5700001	5800000	12
8	5800001	5900000	13
8	5900001	6000000	8
8	6000001	6100000	11
8	6100001	6200000	15
8	6200001	6300000	20
8	6300001	6400000	4
8	6400001	6500000	0
8	6500001	6600000	7
8	6600001	6700000	5
8	6700001	6800000	8
8	6800001	6900000	9
8	6900001	7000000	0
8	7000001	7100000	0
8	7100001	7200000	2
8	7200001	7300000	4
8	7300001	7400000	6
8	7400001	7500000	6
8	7500001	7600000	16
8	7600001	7700000	8
8	7700001	7800000	13
8	7800001	7900000	8
8	7900001	8000000	15
8	8000001	8100000	7
8	8100001	8200000	10
8	8200001	8300000	10
8	8300001	8400000	9
8	8400001	8500000	10
8	8500001	8600000	6
8	8600001	8700000	14
8	8700001	8800000	7
8	8800001	8900000	13
8	8900001	9000000	15
8	9000001	9100000	12
8	9100001	9200000	10
8	9200001	9300000	21
8	9300001	9400000	10
8	9400001	9500000	16
8	9500001	9600000	5
8	9600001	9700000	7
8	9700001	9800000	10
8	9800001	9900000	5
8	9900001	10000000	10
8	10000001	10100000	9
8	10100001	10200000	12
8	10200001	10300000	11
8	10300001	10400000	12
8	10400001	10500000	6
8	10500001	10600000	7
8	10600001	10700000	9
8	10700001	10800000	13
8	10800001	10900000	6
8	10900001	11000000	2
8	11000001	11100000	9
8	11100001	11200000	6
8	11200001	11300000	10
8	11300001	11400000	8
8	11400001	11500000	10
8	11500001	11600000	16
8	11600001	11700000	5
8	11700001	11800000	17
8	11800001	11900000	8
8	11900001	12000000	7
8	12000001	12100000	4
8	12100001	12200000	6
8	12200001	12300000	7
8	12300001	12400000	9
8	12400001	12500000	6
8	12500001	12600000	0
8	12600001	12700000	3
8	12700001	12800000	6
8	12800001	12900000	9
8	12900001	13000000	3
8	13000001	13100000	4
8	13100001	13200000	4
8	13200001	13300000	1
8	13300001	13400000	4
8	13400001	13500000	3
8	13500001	13600000	1
8	13600001	13700000	2
8	13700001	13800000	5
8	13800001	13900000	1
8	13900001	14000000	13
8	14000001	14100000	4
8	14100001	14200000	8
8	14200001	14300000	7
8	14300001	14400000	13
8	14400001	14500000	15
8	14500001	14600000	7
8	14600001	14700000	7
8	14700001	14800000	12
8	14800001	14900000	4
8	14900001	15000000	5
8	15000001	15100000	9
8	15100001	15200000	7
8	15200001	15300000	10
8	15300001	15400000	9
8	15400001	15500000	11
8	15500001	15600000	12
8	15600001	15700000	11
8	15700001	15800000	9
8	15800001	15900000	8
8	15900001	16000000	12
8	16000001	16100000	11
8	16100001	16200000	11
8	16200001	16300000	8
8	16300001	16400000	15
8	16400001	16500000	4
8	16500001	16600000	15
8	16600001	16700000	10
8	16700001	16800000	7
8	16800001	16900000	14
8	16900001	17000000	11
8	17000001	17100000	4
8	17100001	17200000	8
8	17200001	17300000	12
8	17300001	17400000	9
8	17400001	17500000	6
8	17500001	17600000	9
8	17600001	17700000	16
8	17700001	17800000	9
8	17800001	17900000	10
8	17900001	18000000	8
8	18000001	18100000	9
8	18100001	18200000	11
8	18200001	18300000	10
8	18300001	18400000	10
8	18400001	18500000	14
8	18500001	18600000	8
8	18600001	18700000	4
8	18700001	18800000	11
8	18800001	18900000	10
8	18900001	19000000	6
8	19000001	19100000	15
8	19100001	19200000	8
8	19200001	19300000	9
8	19300001	19400000	11
8	19400001	19500000	19
8	19500001	19600000	11
8	19600001	19700000	11
8	19700001	19800000	22
8	19800001	19900000	13
8	19900001	20000000	8
8	20000001	20100000	16
8	20100001	20200000	12
8	20200001	20300000	17
8	20300001	20400000	9
8	20400001	20500000	16
8	20500001	20600000	13
8	20600001	20700000	8
8	20700001	20800000	8
8	20800001	20900000	17
8	20900001	21000000	6
8	21000001	21100000	16
8	21100001	21200000	11
8	21200001	21300000	7
8	21300001	21400000	16
8	21400001	21500000	13
8	21500001	21600000	13
8	21600001	21700000	9
8	21700001	21800000	13
8	21800001	21900000	11
8	21900001	22000000	13
8	22000001	22100000	15
8	22100001	22200000	17
8	22200001	22300000	12
8	22300001	22400000	11
8	22400001	22500000	12
8	22500001	22600000	10
8	22600001	22700000	20
8	22700001	22800000	11
8	22800001	22900000	15
8	22900001	23000000	13
8	23000001	23100000	15
8	23100001	23200000	8
8	23200001	23300000	11
8	23300001	23400000	12
8	23400001	23500000	15
8	23500001	23600000	15
8	23600001	23700000	8
8	23700001	23800000	19
8	23800001	23900000	23
8	23900001	24000000	16
8	24000001	24100000	22
8	24100001	24200000	16
8	24200001	24300000	24
8	24300001	24400000	21
8	24400001	24500000	13
8	24500001	24600000	28
8	24600001	24700000	20
8	24700001	24800000	18
8	24800001	24900000	16
8	24900001	25000000	16
8	25000001	25100000	9
8	25100001	25200000	8
8	25200001	25300000	15
8	25300001	25400000	22
8	25400001	25500000	18
8	25500001	25600000	10
8	25600001	25700000	18
8	25700001	25800000	17
8	25800001	25900000	18
8	25900001	26000000	20
8	26000001	26100000	19
8	26100001	26200000	24
8	26200001	26300000	15
8	26300001	26400000	16
8	26400001	26500000	13
8	26500001	26600000	16
8	26600001	26700000	13
8	26700001	26800000	25
8	26800001	26900000	16
8	26900001	27000000	18
8	27000001	27100000	22
8	27100001	27200000	14
8	27200001	27300000	15
8	27300001	27400000	23
8	27400001	27500000	15
8	27500001	27600000	22
8	27600001	27700000	30
8	27700001	27800000	20
8	27800001	27900000	19
8	27900001	28000000	30
8	28000001	28100000	14
8	28100001	28200000	33
8	28200001	28300000	17
8	28300001	28400000	22
8	28400001	28439308	5
9	1	100000	2
9	100001	200000	3
9	200001	300000	6
9	300001	400000	2
9	400001	500000	19
9	500001	600000	3
9	600001	700000	6
9	700001	800000	3
9	800001	900000	9
9	900001	1000000	19
9	1000001	1100000	12
9	1100001	1200000	6
9	1200001	1300000	10
9	1300001	1400000	6
9	1400001	1500000	6
9	1500001	1600000	5
9	1600001	1700000	3
9	1700001	1800000	10
9	1800001	1900000	6
9	1900001	2000000	5
9	2000001	2100000	4
9	2100001	2200000	7
9	2200001	2300000	13
9	2300001	2400000	12
9	2400001	2500000	5
9	2500001	2600000	15
9	2600001	2700000	7
9	2700001	2800000	3
9	2800001	2900000	0
9	2900001	3000000	2
9	3000001	3100000	3
9	3100001	3200000	9
9	3200001	3300000	3
9	3300001	3400000	7
9	3400001	3500000	8
9	3500001	3600000	5
9	3600001	3700000	9
9	3700001	3800000	16
9	3800001	3900000	11
9	3900001	4000000	12
9	4000001	4100000	3
9	4100001	4200000	6
9	4200001	4300000	11
9	4300001	4400000	11
9	4400001	4500000	13
9	4500001	4600000	9
9	4600001	4700000	5
9	4700001	4800000	6
9	4800001	4900000	1
9	4900001	5000000	10
9	5000001	5100000	10
9	5100001	5200000	13
9	5200001	5300000	1
9	5300001	5400000	6
9	5400001	5500000	6
9	5500001	5600000	10
9	5600001	5700000	6
9	5700001	5800000	9
9	5800001	5900000	16
9	5900001	6000000	11
9	6000001	6100000	9
9	6100001	6200000	8
9	6200001	6300000	12
9	6300001	6400000	9
9	6400001	6500000	8
9	6500001	6600000	9
9	6600001	6700000	5
9	6700001	6800000	4
9	6800001	6900000	3
9	6900001	7000000	7
9	7000001	7100000	7
9	7100001	7200000	12
9	7200001	7300000	19
9	7300001	7400000	9
9	7400001	7500000	5
9	7500001	7600000	5
9	7600001	7700000	4
9	7700001	7800000	7
9	7800001	7900000	5
9	7900001	8000000	9
9	8000001	8100000	3
9	8100001	8200000	15
9	8200001	8300000	3
9	8300001	8400000	5
9	8400001	8500000	1
9	8500001	8600000	10
9	8600001	8700000	16
9	8700001	8800000	4
9	8800001	8900000	2
9	8900001	9000000	4
9	9000001	9100000	3
9	9100001	9200000	3
9	9200001	9300000	6
9	9300001	9400000	13
9	9400001	9500000	17
9	9500001	9600000	15
9	9600001	9700000	17
9	9700001	9800000	10
9	9800001	9900000	12
9	9900001	10000000	13
9	10000001	10100000	8
9	10100001	10200000	10
9	10200001	10300000	11
9	10300001	10400000	9
9	10400001	10500000	11
9	10500001	10600000	6
9	10600001	10700000	7
9	10700001	10800000	17
9	10800001	10900000	13
9	10900001	11000000	12
9	11000001	11100000	7
9	11100001	11200000	3
9	11200001	11300000	10
9	11300001	11400000	9
9	11400001	11500000	8
9	11500001	11600000	7
9	11600001	11700000	7
9	11700001	11800000	9
9	11800001	11900000	16
9	11900001	12000000	20
9	12000001	12100000	9
9	12100001	12200000	13
9	12200001	12300000	12
9	12300001	12400000	14
9	12400001	12500000	21
9	12500001	12600000	18
9	12600001	12700000	12
9	12700001	12800000	12
9	12800001	12900000	17
9	12900001	13000000	10
9	13000001	13100000	6
9	13100001	13200000	15
9	13200001	13300000	6
9	13300001	13400000	3
9	13400001	13500000	7
9	13500001	13600000	16
9	13600001	13700000	8
9	13700001	13800000	9
9	13800001	13900000	13
9	13900001	14000000	15
9	14000001	14100000	16
9	14100001	14200000	8
9	14200001	14300000	10
9	14300001	14400000	18
9	14400001	14500000	9
9	14500001	14600000	12
9	14600001	14700000	24
9	14700001	14800000	7
9	14800001	14900000	16
9	14900001	15000000	13
9	15000001	15100000	8
9	15100001	15200000	10
9	15200001	15300000	14
9	15300001	15400000	16
9	15400001	15500000	18
9	15500001	15600000	14
9	15600001	15700000	8
9	15700001	15800000	7
9	15800001	15900000	8
9	15900001	16000000	18
9	16000001	16100000	15
9	16100001	16200000	10
9	16200001	16300000	12
9	16300001	16400000	15
9	16400001	16500000	16
9	16500001	16600000	15
9	16600001	16700000	16
9	16700001	16800000	15
9	16800001	16900000	30
9	16900001	17000000	27
9	17000001	17100000	16
9	17100001	17200000	12
9	17200001	17300000	7
9	17300001	17400000	22
9	17400001	17500000	18
9	17500001	17600000	16
9	17600001	17700000	10
9	17700001	17800000	19
9	17800001	17900000	12
9	17900001	18000000	16
9	18000001	18100000	15
9	18100001	18200000	17
9	18200001	18300000	21
9	18300001	18400000	21
9	18400001	18500000	18
9	18500001	18600000	16
9	18600001	18700000	21
9	18700001	18800000	23
9	18800001	18900000	19
9	18900001	19000000	20
9	19000001	19100000	16
9	19100001	19200000	21
9	19200001	19300000	22
9	19300001	19400000	14
9	19400001	19500000	28
9	19500001	19600000	22
9	19600001	19700000	23
9	19700001	19800000	18
9	19800001	19900000	13
9	19900001	20000000	26
9	20000001	20100000	33
9	20100001	20200000	21
9	20200001	20300000	16
9	20300001	20400000	22
9	20400001	20500000	11
9	20500001	20600000	20
9	20600001	20700000	18
9	20700001	20800000	20
9	20800001	20900000	15
9	20900001	21000000	21
9	21000001	21100000	17
9	21100001	21200000	19
9	21200001	21300000	20
9	21300001	21400000	21
9	21400001	21500000	8
9	21500001	21600000	26
9	21600001	21700000	19
9	21700001	21800000	18
9	21800001	21900000	13
9	21900001	22000000	20
9	22000001	22100000	15
9	22100001	22200000	29
9	22200001	22300000	32
9	22300001	22400000	18
9	22400001	22500000	15
9	22500001	22600000	13
9	22600001	22700000	26
9	22700001	22800000	28
9	22800001	22900000	17
9	22900001	23000000	10
9	23000001	23011239	0
10	1	100000	8
10	100001	200000	7
10	200001	300000	9
10	300001	400000	9
10	400001	500000	14
10	500001	600000	8
10	600001	700000	9
10	700001	800000	10
10	800001	900000	14
10	900001	1000000	11
10	1000001	1100000	14
10	1100001	1200000	11
10	1200001	1300000	4
10	1300001	1400000	7
10	1400001	1500000	11
10	1500001	1600000	18
10	1600001	1700000	10
10	1700001	1800000	21
10	1800001	1900000	8
10	1900001	2000000	6
10	2000001	2100000	9
10	2100001	2200000	19
10	2200001	2300000	17
10	2300001	2400000	10
10	2400001	2500000	16
10	2500001	2600000	17
10	2600001	2700000	12
10	2700001	2800000	14
10	2800001	2900000	12
10	2900001	3000000	15
10	3000001	3100000	11
10	3100001	3200000	6
10	3200001	3300000	0
10	3300001	3400000	7
10	3400001	3500000	10
10	3500001	3600000	10
10	3600001	3700000	10
10	3700001	3800000	10
10	3800001	3900000	6
10	3900001	4000000	11
10	4000001	4100000	7
10	4100001	4200000	3
10	4200001	4300000	12
10	4300001	4400000	7
10	4400001	4500000	5
10	4500001	4600000	4
10	4600001	4700000	16
10	4700001	4800000	14
10	4800001	4900000	10
10	4900001	5000000	11
10	5000001	5100000	3
10	5100001	5200000	5
10	5200001	5300000	11
10	5300001	5400000	12
10	5400001	5500000	9
10	5500001	5600000	16
10	5600001	5700000	11
10	5700001	5800000	9
10	5800001	5900000	8
10	5900001	6000000	8
10	6000001	6100000	9
10	6100001	6200000	7
10	6200001	6300000	12
10	6300001	6400000	4
10	6400001	6500000	8
10	6500001	6600000	9
10	6600001	6700000	3
10	6700001	6800000	5
10	6800001	6900000	7
10	6900001	7000000	3
10	7000001	7100000	2
10	7100001	7200000	1
10	7200001	7300000	5
10	7300001	7400000	9
10	7400001	7500000	8
10	7500001	7600000	10
10	7600001	7700000	17
10	7700001	7800000	6
10	7800001	7900000	6
10	7900001	8000000	11
10	8000001	8100000	3
10	8100001	8200000	3
10	8200001	8300000	4
10	8300001	8400000	1
10	8400001	8500000	5
10	8500001	8600000	6
10	8600001	8700000	3
10	8700001	8800000	3
10	8800001	8900000	4
10	8900001	9000000	11
10	9000001	9100000	9
10	9100001	9200000	8
10	9200001	9300000	6
10	9300001	9400000	18
10	9400001	9500000	0
10	9500001	9600000	7
10	9600001	9700000	9
10	9700001	9800000	9
10	9800001	9900000	12
10	9900001	10000000	11
10	10000001	10100000	8
10	10100001	10200000	9
10	10200001	10300000	14
10	10300001	10400000	13
10	10400001	10500000	8
10	10500001	10600000	12
10	10600001	10700000	8
10	10700001	10800000	7
10	10800001	10900000	44
10	10900001	11000000	14
10	11000001	11100000	16
10	11100001	11200000	9
10	11200001	11300000	8
10	11300001	11400000	10
10	11400001	11500000	10
10	11500001	11600000	14
10	11600001	11700000	14
10	11700001	11800000	11
10	11800001	11900000	19
10	11900001	12000000	15
10	12000001	12100000	15
10	12100001	12200000	10
10	12200001	12300000	9
10	12300001	12400000	12
10	12400001	12500000	3
10	12500001	12600000	1
10	12600001	12700000	1
10	12700001	12800000	8
10	12800001	12900000	10
10	12900001	13000000	9
10	13000001	13100000	14
10	13100001	13200000	11
10	13200001	13300000	20
10	13300001	13400000	12
10	13400001	13500000	12
10	13500001	13600000	18
10	13600001	13700000	3
10	13700001	13800000	12
10	13800001	13900000	13
10	13900001	14000000	14
10	14000001	14100000	5
10	14100001	14200000	2
10	14200001	14300000	13
10	14300001	14400000	16
10	14400001	14500000	19
10	14500001	14600000	13
10	14600001	14700000	12
10	14700001	14800000	23
10	14800001	14900000	16
10	14900001	15000000	12
10	15000001	15100000	11
10	15100001	15200000	16
10	15200001	15300000	21
10	15300001	15400000	16
10	15400001	15500000	17
10	15500001	15600000	11
10	15600001	15700000	18
10	15700001	15800000	14
10	15800001	15900000	13
10	15900001	16000000	14
10	16000001	16100000	12
10	16100001	16200000	13
10	16200001	16300000	11
10	16300001	16400000	4
10	16400001	16500000	5
10	16500001	16600000	12
10	16600001	16700000	15
10	16700001	16800000	11
10	16800001	16900000	11
10	16900001	17000000	11
10	17000001	17100000	15
10	17100001	17200000	28
10	17200001	17300000	14
10	17300001	17400000	12
10	17400001	17500000	13
10	17500001	17600000	8
10	17600001	17700000	12
10	17700001	17800000	19
10	17800001	17900000	5
10	17900001	18000000	17
10	18000001	18100000	12
10	18100001	18200000	11
10	18200001	18300000	16
10	18300001	18400000	14
10	18400001	18500000	21
10	18500001	18600000	16
10	18600001	18700000	19
10	18700001	18800000	21
10	18800001	18900000	20
10	18900001	19000000	17
10	19000001	19100000	27
10	19100001	19200000	19
10	19200001	19300000	16
10	19300001	19400000	17
10	19400001	19500000	11
10	19500001	19600000	17
10	19600001	19700000	20
10	19700001	19800000	8
10	19800001	19900000	13
10	19900001	20000000	11
10	20000001	20100000	19
10	20100001	20200000	22
10	20200001	20300000	20
10	20300001	20400000	14
10	20400001	20500000	26
10	20500001	20600000	11
10	20600001	20700000	20
10	20700001	20800000	23
10	20800001	20900000	18
10	20900001	21000000	16
10	21000001	21100000	17
10	21100001	21200000	23
10	21200001	21300000	19
10	21300001	21400000	20
10	21400001	21500000	34
10	21500001	21600000	10
10	21600001	21700000	18
10	21700001	21800000	14
10	21800001	21900000	11
10	21900001	22000000	19
10	22000001	22100000	16
10	22100001	22200000	21
10	22200001	22300000	24
10	22300001	22400000	8
10	22400001	22500000	25
10	22500001	22600000	28
10	22600001	22700000	15
10	22700001	22800000	20
10	22800001	22900000	9
10	22900001	23000000	15
10	23000001	23100000	31
10	23100001	23134759	7
11	1	100000	22
11	100001	200000	20
11	200001	300000	18
11	300001	400000	21
11	400001	500000	25
11	500001	600000	17
11	600001	700000	25
11	700001	800000	19
11	800001	900000	18
11	900001	1000000	11
11	1000001	1100000	10
11	1100001	1200000	14
11	1200001	1300000	14
11	1300001	1400000	22
11	1400001	1500000	23
11	1500001	1600000	11
11	1600001	1700000	25
11	1700001	1800000	17
11	1800001	1900000	30
11	1900001	2000000	14
11	2000001	2100000	25
11	2100001	2200000	16
11	2200001	2300000	21
11	2300001	2400000	13
11	2400001	2500000	19
11	2500001	2600000	19
11	2600001	2700000	10
11	2700001	2800000	12
11	2800001	2900000	15
11	2900001	3000000	20
11	3000001	3100000	20
11	3100001	3200000	14
11	3200001	3300000	15
11	3300001	3400000	17
11	3400001	3500000	16
11	3500001	3600000	19
11	3600001	3700000	16
11	3700001	3800000	20
11	3800001	3900000	12
11	3900001	4000000	14
11	4000001	4100000	11
11	4100001	4200000	8
11	4200001	4300000	12
11	4300001	4400000	15
11	4400001	4500000	18
11	4500001	4600000	3
11	4600001	4700000	12
11	4700001	4800000	14
11	4800001	4900000	14
11	4900001	5000000	16
11	5000001	5100000	10
11	5100001	5200000	18
11	5200001	5300000	12
11	5300001	5400000	13
11	5400001	5500000	10
11	5500001	5600000	11
11	5600001	5700000	10
11	5700001	5800000	14
11	5800001	5900000	11
11	5900001	6000000	9
11	6000001	6100000	13
11	6100001	6200000	11
11	6200001	6300000	8
11	6300001	6400000	17
11	6400001	6500000	14
11	6500001	6600000	11
11	6600001	6700000	13
11	6700001	6800000	2
11	6800001	6900000	11
11	6900001	7000000	11
11	7000001	7100000	7
11	7100001	7200000	4
11	7200001	7300000	6
11	7300001	7400000	10
11	7400001	7500000	13
11	7500001	7600000	10
11	7600001	7700000	16
11	7700001	7800000	13
11	7800001	7900000	7
11	7900001	8000000	11
11	8000001	8100000	10
11	8100001	8200000	19
11	8200001	8300000	5
11	8300001	8400000	15
11	8400001	8500000	15
11	8500001	8600000	7
11	8600001	8700000	4
11	8700001	8800000	9
11	8800001	8900000	13
11	8900001	9000000	13
11	9000001	9100000	21
11	9100001	9200000	15
11	9200001	9300000	8
11	9300001	9400000	6
11	9400001	9500000	12
11	9500001	9600000	2
11	9600001	9700000	9
11	9700001	9800000	10
11	9800001	9900000	6
11	9900001	10000000	5
11	10000001	10100000	6
11	10100001	10200000	7
11	10200001	10300000	5
11	10300001	10400000	9
11	10400001	10500000	3
11	10500001	10600000	5
11	10600001	10700000	7
11	10700001	10800000	13
11	10800001	10900000	8
11	10900001	11000000	10
11	11000001	11100000	6
11	11100001	11200000	4
11	11200001	11300000	8
11	11300001	11400000	11
11	11400001	11500000	7
11	11500001	11600000	5
11	11600001	11700000	8
11	11700001	11800000	10
11	11800001	11900000	3
11	11900001	12000000	5
11	12000001	12100000	3
11	12100001	12200000	0
11	12200001	12300000	0
11	12300001	12400000	0
11	12400001	12500000	0
11	12500001	12600000	3
11	12600001	12700000	5
11	12700001	12800000	1
11	12800001	12900000	4
11	12900001	13000000	2
11	13000001	13100000	4
11	13100001	13200000	3
11	13200001	13300000	4
11	13300001	13400000	4
11	13400001	13500000	7
11	13500001	13600000	7
11	13600001	13700000	3
11	13700001	13800000	7
11	13800001	13900000	8
11	13900001	14000000	15
11	14000001	14100000	14
11	14100001	14200000	9
11	14200001	14300000	6
11	14300001	14400000	13
11	14400001	14500000	2
11	14500001	14600000	10
11	14600001	14700000	8
11	14700001	14800000	9
11	14800001	14900000	6
11	14900001	15000000	5
11	15000001	15100000	5
11	15100001	15200000	0
11	15200001	15300000	13
11	15300001	15400000	8
11	15400001	15500000	12
11	15500001	15600000	7
11	15600001	15700000	7
11	15700001	15800000	12
11	15800001	15900000	9
11	15900001	16000000	5
11	16000001	16100000	7
11	16100001	16200000	7
11	16200001	16300000	12
11	16300001	16400000	12
11	16400001	16500000	6
11	16500001	16600000	5
11	16600001	16700000	2
11	16700001	16800000	6
11	16800001	16900000	12
11	16900001	17000000	15
11	17000001	17100000	12
11	17100001	17200000	11
11	17200001	17300000	15
11	17300001	17400000	12
11	17400001	17500000	8
11	17500001	17600000	12
11	17600001	17700000	10
11	17700001	17800000	7
11	17800001	17900000	4
11	17900001	18000000	10
11	18000001	18100000	8
11	18100001	18200000	5
11	18200001	18300000	5
11	18300001	18400000	13
11	18400001	18500000	11
11	18500001	18600000	9
11	18600001	18700000	7
11	18700001	18800000	9
11	18800001	18900000	7
11	18900001	19000000	9
11	19000001	19100000	14
11	19100001	19200000	18
11	19200001	19300000	12
11	19300001	19400000	14
11	19400001	19500000	15
11	19500001	19600000	9
11	19600001	19700000	16
11	19700001	19800000	9
11	19800001	19900000	13
11	19900001	20000000	8
11	20000001	20100000	18
11	20100001	20200000	15
11	20200001	20300000	7
11	20300001	20400000	15
11	20400001	20500000	17
11	20500001	20600000	16
11	20600001	20700000	6
11	20700001	20800000	20
11	20800001	20900000	7
11	20900001	21000000	5
11	21000001	21100000	13
11	21100001	21200000	11
11	21200001	21300000	20
11	21300001	21400000	4
11	21400001	21500000	14
11	21500001	21600000	10
11	21600001	21700000	10
11	21700001	21800000	16
11	21800001	21900000	12
11	21900001	22000000	11
11	22000001	22100000	14
11	22100001	22200000	12
11	22200001	22300000	8
11	22300001	22400000	12
11	22400001	22500000	13
11	22500001	22600000	13
11	22600001	22700000	20
11	22700001	22800000	11
11	22800001	22900000	9
11	22900001	23000000	5
11	23000001	23100000	9
11	23100001	23200000	17
11	23200001	23300000	22
11	23300001	23400000	14
11	23400001	23500000	15
11	23500001	23600000	12
11	23600001	23700000	10
11	23700001	23800000	12
11	23800001	23900000	9
11	23900001	24000000	18
11	24000001	24100000	17
11	24100001	24200000	14
11	24200001	24300000	19
11	24300001	24400000	7
11	24400001	24500000	8
11	24500001	24600000	6
11	24600001	24700000	10
11	24700001	24800000	10
11	24800001	24900000	10
11	24900001	25000000	15
11	25000001	25100000	3
11	25100001	25200000	15
11	25200001	25300000	14
11	25300001	25400000	11
11	25400001	25500000	15
11	25500001	25600000	15
11	25600001	25700000	9
11	25700001	25800000	9
11	25800001	25900000	14
11	25900001	26000000	5
11	26000001	26100000	6
11	26100001	26200000	5
11	26200001	26300000	22
11	26300001	26400000	9
11	26400001	26500000	11
11	26500001	26600000	15
11	26600001	26700000	6
11	26700001	26800000	9
11	26800001	26900000	6
11	26900001	27000000	12
11	27000001	27100000	4
11	27100001	27200000	15
11	27200001	27300000	17
11	27300001	27400000	15
11	27400001	27500000	8
11	27500001	27600000	7
11	27600001	27700000	12
11	27700001	27800000	10
11	27800001	27900000	14
11	27900001	28000000	11
11	28000001	28100000	5
11	28100001	28200000	7
11	28200001	28300000	10
11	28300001	28400000	9
11	28400001	28500000	12
11	28500001	28512666	1
12	1	100000	19
12	100001	200000	17
12	200001	300000	14
12	300001	400000	21
12	400001	500000	16
12	500001	600000	19
12	600001	700000	26
12	700001	800000	18
12	800001	900000	23
12	900001	1000000	30
12	1000001	1100000	14
12	1100001	1200000	19
12	1200001	1300000	16
12	1300001	1400000	22
12	1400001	1500000	13
12	1500001	1600000	22
12	1600001	1700000	18
12	1700001	1800000	28
12	1800001	1900000	21
12	1900001	2000000	25
12	2000001	2100000	13
12	2100001	2200000	20
12	2200001	2300000	13
12	2300001	2400000	12
12	2400001	2500000	11
12	2500001	2600000	15
12	2600001	2700000	27
12	2700001	2800000	12
12	2800001	2900000	11
12	2900001	3000000	13
12	3000001	3100000	12
12	3100001	3200000	14
12	3200001	3300000	20
12	3300001	3400000	19
12	3400001	3500000	16
12	3500001	3600000	17
12	3600001	3700000	16
12	3700001	3800000	15
12	3800001	3900000	12
12	3900001	4000000	13
12	4000001	4100000	21
12	4100001	4200000	13
12	4200001	4300000	19
12	4300001	4400000	5
12	4400001	4500000	9
12	4500001	4600000	13
12	4600001	4700000	6
12	4700001	4800000	13
12	4800001	4900000	13
12	4900001	5000000	11
12	5000001	5100000	13
12	5100001	5200000	11
12	5200001	5300000	1
12	5300001	5400000	10
12	5400001	5500000	12
12	5500001	5600000	17
12	5600001	5700000	9
12	5700001	5800000	13
12	5800001	5900000	9
12	5900001	6000000	12
12	6000001	6100000	2
