chr	start	stop	color
7	23400001	23500000	B
7	23500001	23600000	B
7	23600001	23700000	B
7	23700001	23800000	B
7	23800001	23900000	B
7	23900001	24000000	B
7	24000001	24100000	B
7	24100001	24200000	B
7	24200001	24300000	B
7	24300001	24400000	B
7	24400001	24500000	B
7	24500001	24600000	B
7	24600001	24700000	B
7	24700001	24800000	B
7	24800001	24900000	B
7	24900001	25000000	B
7	25000001	25100000	B
7	25100001	25200000	B
7	25200001	25300000	B
7	25300001	25400000	B
7	25400001	25500000	B
7	25500001	25600000	B
7	25600001	25700000	B
7	25700001	25800000	B
7	25800001	25900000	B
7	25900001	26000000	B
7	26000001	26100000	B
7	26100001	26200000	B
7	26200001	26300000	B
7	26300001	26400000	B
7	26400001	26500000	B
7	26500001	26600000	B
7	26600001	26700000	B
7	26700001	26800000	B
7	26800001	26900000	B
7	26900001	27000000	B
7	27000001	27100000	C
7	27100001	27200000	C
7	27200001	27300000	C
7	27300001	27400000	C
7	27400001	27500000	C
7	27500001	27600000	C
7	27600001	27700000	B
7	27700001	27800000	B
7	27800001	27900000	B
7	27900001	28000000	C
7	28000001	28100000	C
7	28100001	28200000	C
7	28200001	28300000	C
7	28300001	28400000	C
7	28400001	28500000	A
7	28500001	28600000	C
7	28600001	28700000	B
7	28700001	28800000	C
7	28800001	28900000	C
7	28900001	29000000	B
7	29000001	29100000	A
7	29100001	29200000	A
7	29200001	29300000	A
7	29300001	29400000	A
7	29400001	29500000	B
7	29500001	29600000	B
7	29600001	29672511	B
8	1	100000	B
8	100001	200000	B
8	200001	300000	B
8	300001	400000	A
8	400001	500000	B
8	500001	600000	B
8	600001	700000	A
8	700001	800000	A
8	800001	900000	A
8	900001	1000000	C
8	1000001	1100000	C
8	1100001	1200000	C
8	1200001	1300000	C
8	1300001	1400000	C
8	1400001	1500000	C
8	1500001	1600000	C
8	1600001	1700000	C
8	1700001	1800000	C
8	1800001	1900000	B
8	1900001	2000000	B
8	2000001	2100000	B
8	2100001	2200000	B
8	2200001	2300000	B
8	2300001	2400000	A
8	2400001	2500000	A
8	2500001	2600000	A
8	2600001	2700000	A
8	2700001	2800000	A
8	2800001	2900000	B
8	2900001	3000000	C
8	3000001	3100000	C
8	3100001	3200000	C
8	3200001	3300000	C
8	3300001	3400000	C
8	3400001	3500000	C
8	3500001	3600000	C
8	3600001	3700000	C
8	3700001	3800000	A
8	3800001	3900000	C
8	3900001	4000000	C
8	4000001	4100000	C
8	4100001	4200000	C
8	4200001	4300000	C
8	4300001	4400000	C
8	4400001	4500000	C
8	4500001	4600000	C
8	4600001	4700000	C
8	4700001	4800000	C
8	4800001	4900000	C
8	4900001	5000000	C
8	5000001	5100000	C
8	5100001	5200000	C
8	5200001	5300000	C
8	5300001	5400000	C
8	5400001	5500000	C
8	5500001	5600000	B
8	5600001	5700000	B
8	5700001	5800000	B
8	5800001	5900000	B
8	5900001	6000000	B
8	6000001	6100000	B
8	6100001	6200000	B
8	6200001	6300000	B
8	6300001	6400000	B
8	6400001	6500000	C
8	6500001	6600000	B
8	6600001	6700000	B
8	6700001	6800000	B
8	6800001	6900000	B
8	6900001	7000000	B
8	7000001	7100000	B
8	7100001	7200000	B
8	7200001	7300000	B
8	7300001	7400000	B
8	7400001	7500000	B
8	7500001	7600000	B
8	7600001	7700000	B
8	7700001	7800000	B
8	7800001	7900000	B
8	7900001	8000000	B
8	8000001	8100000	A
8	8100001	8200000	A
8	8200001	8300000	A
8	8300001	8400000	B
8	8400001	8500000	B
8	8500001	8600000	C
8	8600001	8700000	C
8	8700001	8800000	C
8	8800001	8900000	C
8	8900001	9000000	C
8	9000001	9100000	C
8	9100001	9200000	A
8	9200001	9300000	C
8	9300001	9400000	C
8	9400001	9500000	C
8	9500001	9600000	C
8	9600001	9700000	C
8	9700001	9800000	C
8	9800001	9900000	C
8	9900001	10000000	C
8	10000001	10100000	C
8	10100001	10200000	C
8	10200001	10300000	C
8	10300001	10400000	C
8	10400001	10500000	C
8	10500001	10600000	C
8	10600001	10700000	C
8	10700001	10800000	C
8	10800001	10900000	A
8	10900001	11000000	A
8	11000001	11100000	C
8	11100001	11200000	A
8	11200001	11300000	C
8	11300001	11400000	A
8	11400001	11500000	A
8	11500001	11600000	A
8	11600001	11700000	A
8	11700001	11800000	A
8	11800001	11900000	A
8	11900001	12000000	A
8	12000001	12100000	A
8	12100001	12200000	A
8	12200001	12300000	C
8	12300001	12400000	A
8	12400001	12500000	A
8	12500001	12600000	A
8	12600001	12700000	A
8	12700001	12800000	A
8	12800001	12900000	A
8	12900001	13000000	A
8	13000001	13100000	A
8	13100001	13200000	C
8	13300001	13400000	A
8	13400001	13500000	A
8	13500001	13600000	A
8	13600001	13700000	A
8	13700001	13800000	A
8	13800001	13900000	A
8	13900001	14000000	A
8	14000001	14100000	A
8	14100001	14200000	A
8	14200001	14300000	A
8	14300001	14400000	A
8	14400001	14500000	A
8	14500001	14600000	A
8	14600001	14700000	A
8	14700001	14800000	A
8	14800001	14900000	A
8	14900001	15000000	A
8	15000001	15100000	A
8	15100001	15200000	A
8	15200001	15300000	A
8	15300001	15400000	A
8	15400001	15500000	B
8	15500001	15600000	A
8	15600001	15700000	C
8	15700001	15800000	A
8	15800001	15900000	C
8	15900001	16000000	C
8	16000001	16100000	C
8	16100001	16200000	C
8	16200001	16300000	A
8	16300001	16400000	C
8	16400001	16500000	A
8	16500001	16600000	A
8	16600001	16700000	C
8	16700001	16800000	C
8	16800001	16900000	C
8	16900001	17000000	C
8	17000001	17100000	A
8	17100001	17200000	A
8	17200001	17300000	C
8	17300001	17400000	C
8	17400001	17500000	C
8	17500001	17600000	C
8	17600001	17700000	C
8	17700001	17800000	C
8	17800001	17900000	C
8	17900001	18000000	C
8	18000001	18100000	C
8	18100001	18200000	C
8	18200001	18300000	C
8	18300001	18400000	C
8	18400001	18500000	A
8	18500001	18600000	C
8	18600001	18700000	B
8	18700001	18800000	C
8	18800001	18900000	B
8	18900001	19000000	B
8	19000001	19100000	B
8	19100001	19200000	B
8	19200001	19300000	B
8	19300001	19400000	C
8	19400001	19500000	C
8	19500001	19600000	A
8	19600001	19700000	A
8	19700001	19800000	C
8	19800001	19900000	C
8	19900001	20000000	C
8	20000001	20100000	B
8	20100001	20200000	C
8	20200001	20300000	C
8	20300001	20400000	C
8	20400001	20500000	C
8	20500001	20600000	C
8	20600001	20700000	C
8	20700001	20800000	C
8	20800001	20900000	C
8	20900001	21000000	B
8	21000001	21100000	B
8	21100001	21200000	C
8	21200001	21300000	B
8	21300001	21400000	B
8	21400001	21500000	B
8	21500001	21600000	B
8	21600001	21700000	C
8	21700001	21800000	B
8	21800001	21900000	C
8	21900001	22000000	A
8	22000001	22100000	A
8	22100001	22200000	A
8	22200001	22300000	C
8	22300001	22400000	A
8	22400001	22500000	A
8	22500001	22600000	C
8	22600001	22700000	A
8	22700001	22800000	C
8	22800001	22900000	C
8	22900001	23000000	A
8	23000001	23100000	A
8	23100001	23200000	C
8	23200001	23300000	C
8	23300001	23400000	B
8	23400001	23500000	C
8	23500001	23600000	C
8	23600001	23700000	A
8	23700001	23800000	A
8	23800001	23900000	A
8	23900001	24000000	A
8	24000001	24100000	A
8	24100001	24200000	A
8	24200001	24300000	A
8	24300001	24400000	A
8	24400001	24500000	A
8	24500001	24600000	A
8	24600001	24700000	A
8	24700001	24800000	A
8	24800001	24900000	A
8	24900001	25000000	A
8	25000001	25100000	A
8	25100001	25200000	A
8	25200001	25300000	A
8	25300001	25400000	A
8	25400001	25500000	A
8	25500001	25600000	A
8	25600001	25700000	A
8	25700001	25800000	A
8	25800001	25900000	C
8	25900001	26000000	A
8	26000001	26100000	C
8	26100001	26200000	A
8	26200001	26300000	A
8	26300001	26400000	C
8	26400001	26500000	C
8	26500001	26600000	B
8	26600001	26700000	A
8	26700001	26800000	A
8	26800001	26900000	B
8	26900001	27000000	B
8	27000001	27100000	B
8	27100001	27200000	B
8	27200001	27300000	B
8	27300001	27400000	B
8	27400001	27500000	B
8	27500001	27600000	B
8	27600001	27700000	B
8	27700001	27800000	B
8	27800001	27900000	B
8	27900001	28000000	B
8	28000001	28100000	B
8	28100001	28200000	B
8	28200001	28300000	B
8	28300001	28400000	B
8	28400001	28438543	B
9	1	100000	A
9	100001	200000	A
9	200001	300000	A
9	300001	400000	A
9	400001	500000	A
9	500001	600000	A
9	600001	700000	A
9	700001	800000	A
9	800001	900000	A
9	900001	1000000	A
9	1000001	1100000	A
9	1100001	1200000	A
9	1200001	1300000	A
9	1300001	1400000	A
9	1400001	1500000	A
9	1500001	1600000	A
9	1600001	1700000	A
9	1700001	1800000	A
9	1800001	1900000	A
9	1900001	2000000	A
9	2000001	2100000	A
9	2100001	2200000	A
9	2200001	2300000	A
9	2300001	2400000	A
9	2400001	2500000	A
9	2500001	2600000	A
9	2600001	2700000	A
9	2700001	2800000	A
9	2800001	2900000	A
9	2900001	3000000	A
9	3000001	3100000	A
9	3100001	3200000	A
9	3200001	3300000	A
9	3300001	3400000	A
9	3400001	3500000	A
9	3500001	3600000	A
9	3600001	3700000	A
9	3700001	3800000	A
9	3800001	3900000	A
9	3900001	4000000	A
9	4000001	4100000	A
9	4100001	4200000	A
9	4200001	4300000	A
9	4300001	4400000	A
9	4400001	4500000	A
9	4500001	4600000	A
9	4600001	4700000	A
9	4700001	4800000	A
9	4800001	4900000	C
9	4900001	5000000	A
9	5000001	5100000	A
9	5100001	5200000	A
9	5200001	5300000	A
9	5300001	5400000	A
9	5400001	5500000	A
9	5500001	5600000	A
9	5600001	5700000	A
9	5700001	5800000	A
9	5800001	5900000	A
9	5900001	6000000	A
9	6000001	6100000	A
9	6100001	6200000	A
9	6200001	6300000	A
9	6300001	6400000	A
9	6400001	6500000	A
9	6500001	6600000	C
9	6600001	6700000	A
9	6700001	6800000	A
9	6800001	6900000	A
9	6900001	7000000	A
9	7000001	7100000	A
9	7100001	7200000	A
9	7200001	7300000	A
9	7300001	7400000	A
9	7400001	7500000	C
9	7500001	7600000	A
9	7600001	7700000	A
9	7700001	7800000	A
9	7800001	7900000	A
9	7900001	8000000	A
9	8000001	8100000	A
9	8100001	8200000	A
9	8200001	8300000	A
9	8500001	8600000	A
9	8600001	8700000	A
9	8700001	8800000	A
9	8800001	8900000	A
9	8900001	9000000	A
9	9000001	9100000	A
9	9100001	9200000	A
9	9200001	9300000	A
9	9300001	9400000	A
9	9400001	9500000	A
9	9500001	9600000	A
9	9600001	9700000	A
9	9700001	9800000	A
9	9800001	9900000	A
9	9900001	10000000	A
9	10000001	10100000	A
9	10100001	10200000	A
9	10200001	10300000	A
9	10300001	10400000	A
9	10400001	10500000	A
9	10500001	10600000	A
9	10700001	10800000	A
9	10800001	10900000	A
9	10900001	11000000	A
9	11000001	11100000	A
9	11100001	11200000	A
9	11200001	11300000	A
9	11300001	11400000	A
9	11400001	11500000	A
9	11500001	11600000	A
9	11600001	11700000	A
9	11700001	11800000	A
9	11800001	11900000	A
9	11900001	12000000	A
9	12000001	12100000	A
9	12100001	12200000	A
9	12200001	12300000	A
9	12300001	12400000	A
9	12400001	12500000	A
9	12500001	12600000	A
9	12600001	12700000	A
9	12700001	12800000	A
9	12800001	12900000	A
9	12900001	13000000	A
9	13000001	13100000	A
9	13100001	13200000	A
9	13200001	13300000	A
9	13300001	13400000	A
9	13400001	13500000	A
9	13500001	13600000	A
9	13600001	13700000	A
9	13700001	13800000	A
9	13800001	13900000	A
9	13900001	14000000	A
9	14000001	14100000	A
9	14100001	14200000	A
9	14200001	14300000	C
9	14300001	14400000	A
9	14400001	14500000	A
9	14500001	14600000	A
9	14600001	14700000	A
9	14700001	14800000	A
9	14800001	14900000	A
9	14900001	15000000	A
9	15000001	15100000	A
9	15100001	15200000	A
9	15200001	15300000	A
9	15300001	15400000	A
9	15400001	15500000	A
9	15500001	15600000	C
9	15600001	15700000	A
9	15700001	15800000	A
9	15800001	15900000	A
9	15900001	16000000	A
9	16000001	16100000	A
9	16100001	16200000	A
9	16200001	16300000	A
9	16300001	16400000	A
9	16400001	16500000	A
9	16500001	16600000	A
9	16600001	16700000	A
9	16700001	16800000	A
9	16800001	16900000	A
9	16900001	17000000	A
9	17000001	17100000	A
9	17100001	17200000	A
9	17200001	17300000	A
9	17300001	17400000	A
9	17400001	17500000	A
9	17500001	17600000	A
9	17600001	17700000	A
9	17700001	17800000	A
9	17800001	17900000	A
9	17900001	18000000	A
9	18000001	18100000	A
9	18100001	18200000	A
9	18200001	18300000	A
9	18300001	18400000	A
9	18400001	18500000	A
9	18500001	18600000	A
9	18600001	18700000	A
9	18700001	18800000	A
9	18800001	18900000	A
9	18900001	19000000	A
9	19000001	19100000	A
9	19100001	19200000	A
9	19200001	19300000	A
9	19300001	19400000	A
9	19400001	19500000	A
9	19500001	19600000	A
9	19600001	19700000	A
9	19700001	19800000	A
9	19800001	19900000	A
9	19900001	20000000	A
9	20000001	20100000	A
9	20100001	20200000	A
9	20200001	20300000	A
9	20300001	20400000	A
9	20400001	20500000	A
9	20500001	20600000	B
9	20600001	20700000	B
9	20700001	20800000	C
9	20800001	20900000	C
9	20900001	21000000	C
9	21000001	21100000	C
9	21100001	21200000	C
9	21200001	21300000	C
9	21300001	21400000	C
9	21400001	21500000	C
9	21500001	21600000	C
9	21600001	21700000	C
9	21700001	21800000	A
9	21800001	21900000	A
9	21900001	22000000	A
9	22000001	22100000	A
9	22100001	22200000	B
9	22200001	22300000	C
9	22300001	22400000	C
9	22400001	22500000	C
9	22500001	22600000	B
9	22600001	22700000	C
9	22700001	22800000	A
9	22800001	22900000	A
9	22900001	22939953	A
10	1	100000	B
10	100001	200000	A
10	200001	300000	A
10	300001	400000	A
10	400001	500000	A
10	500001	600000	A
10	600001	700000	B
10	700001	800000	B
10	800001	900000	B
10	900001	1000000	A
10	1000001	1100000	B
10	1100001	1200000	B
10	1200001	1300000	A
10	1300001	1400000	B
10	1400001	1500000	A
10	1500001	1600000	B
10	1600001	1700000	B
10	1700001	1800000	A
10	1800001	1900000	B
10	1900001	2000000	B
10	2000001	2100000	A
10	2100001	2200000	A
10	2200001	2300000	B
10	2300001	2400000	B
10	2400001	2500000	A
10	2500001	2600000	A
10	2600001	2700000	A
10	2700001	2800000	A
10	2800001	2900000	A
10	2900001	3000000	A
10	3000001	3100000	A
10	3100001	3200000	A
10	3200001	3300000	A
10	3300001	3400000	A
10	3400001	3500000	A
10	3500001	3600000	A
10	3600001	3700000	A
10	3700001	3800000	A
10	3800001	3900000	A
10	3900001	4000000	A
10	4000001	4100000	A
10	4200001	4300000	A
10	4300001	4400000	A
10	4400001	4500000	A
10	4500001	4600000	A
10	4600001	4700000	A
10	4700001	4800000	A
10	4800001	4900000	A
10	4900001	5000000	A
10	5000001	5100000	A
10	5100001	5200000	A
10	5200001	5300000	A
10	5300001	5400000	A
10	5400001	5500000	B
10	5500001	5600000	B
10	5600001	5700000	B
10	5700001	5800000	A
10	5800001	5900000	A
10	5900001	6000000	A
10	6000001	6100000	B
10	6100001	6200000	B
10	6200001	6300000	B
10	6300001	6400000	B
10	6400001	6500000	B
10	6500001	6600000	B
10	6600001	6700000	B
10	6700001	6800000	B
10	6800001	6900000	B
10	6900001	7000000	B
10	7000001	7100000	B
10	7100001	7200000	B
10	7200001	7300000	B
10	7300001	7400000	B
10	7400001	7500000	B
10	7500001	7600000	B
10	7600001	7700000	B
10	7700001	7800000	B
10	7800001	7900000	B
10	7900001	8000000	B
10	8000001	8100000	B
10	8100001	8200000	B
10	8200001	8300000	B
10	8300001	8400000	B
10	8400001	8500000	B
10	8500001	8600000	B
10	8600001	8700000	B
10	8700001	8800000	B
10	8800001	8900000	B
10	8900001	9000000	B
10	9000001	9100000	B
10	9100001	9200000	B
10	9200001	9300000	B
10	9300001	9400000	B
10	9400001	9500000	B
10	9500001	9600000	B
10	9600001	9700000	B
10	9700001	9800000	B
10	9800001	9900000	B
10	9900001	10000000	B
10	10000001	10100000	B
10	10100001	10200000	B
10	10200001	10300000	B
10	10300001	10400000	B
10	10400001	10500000	B
10	10500001	10600000	B
10	10600001	10700000	B
10	10700001	10800000	B
10	10900001	11000000	B
10	11000001	11100000	B
10	11100001	11200000	B
10	11200001	11300000	B
10	11300001	11400000	B
10	11400001	11500000	B
10	11500001	11600000	B
10	11600001	11700000	B
10	11700001	11800000	B
10	11800001	11900000	B
10	11900001	12000000	B
10	12000001	12100000	B
10	12100001	12200000	B
10	12200001	12300000	B
10	12300001	12400000	B
10	12400001	12500000	B
10	12500001	12600000	B
10	12600001	12700000	B
10	12700001	12800000	B
10	12800001	12900000	B
10	12900001	13000000	B
10	13000001	13100000	B
10	13100001	13200000	B
10	13200001	13300000	B
10	13300001	13400000	B
10	13400001	13500000	B
10	13500001	13600000	B
10	13600001	13700000	B
10	13700001	13800000	B
10	13800001	13900000	B
10	13900001	14000000	B
10	14000001	14100000	B
10	14100001	14200000	B
10	14200001	14300000	B
10	14300001	14400000	B
10	14400001	14500000	B
10	14500001	14600000	B
10	14600001	14700000	B
10	14700001	14800000	B
10	14800001	14900000	B
10	14900001	15000000	B
10	15000001	15100000	B
10	15100001	15200000	B
10	15200001	15300000	B
10	15300001	15400000	B
10	15400001	15500000	B
10	15500001	15600000	B
10	15600001	15700000	B
10	15700001	15800000	B
10	15800001	15900000	B
10	15900001	16000000	B
10	16000001	16100000	B
10	16100001	16200000	B
10	16200001	16300000	B
10	16300001	16400000	B
10	16400001	16500000	B
10	16500001	16600000	B
10	16600001	16700000	B
10	16700001	16800000	B
10	16800001	16900000	B
10	16900001	17000000	B
10	17000001	17100000	B
10	17100001	17200000	B
10	17200001	17300000	B
10	17300001	17400000	B
10	17400001	17500000	B
10	17500001	17600000	B
10	17600001	17700000	B
10	17700001	17800000	B
10	17800001	17900000	B
10	17900001	18000000	B
10	18000001	18100000	B
10	18100001	18200000	B
10	18200001	18300000	B
10	18300001	18400000	B
10	18400001	18500000	B
10	18500001	18600000	B
10	18600001	18700000	A
10	18700001	18800000	B
10	18800001	18900000	B
10	18900001	19000000	A
10	19000001	19100000	A
10	19100001	19200000	A
10	19200001	19300000	B
10	19300001	19400000	A
10	19400001	19500000	A
10	19500001	19600000	A
10	19600001	19700000	A
10	19700001	19800000	A
10	19800001	19900000	B
10	19900001	20000000	B
10	20000001	20100000	B
10	20100001	20200000	C
10	20200001	20300000	C
10	20300001	20400000	B
10	20400001	20500000	A
10	20500001	20600000	C
10	20600001	20700000	A
10	20700001	20800000	C
10	20800001	20900000	A
10	20900001	21000000	A
10	21000001	21100000	B
10	21100001	21200000	B
10	21200001	21300000	A
10	21300001	21400000	B
10	21400001	21500000	A
10	21500001	21600000	C
10	21600001	21700000	C
10	21700001	21800000	C
10	21800001	21900000	C
10	21900001	22000000	C
10	22000001	22100000	C
10	22100001	22200000	B
10	22200001	22300000	B
10	22300001	22400000	B
10	22400001	22500000	B
10	22500001	22600000	C
10	22600001	22700000	C
10	22700001	22800000	C
10	22800001	22900000	C
10	22900001	23000000	C
10	23000001	23100000	C
10	23100001	23200000	C
10	23200001	23204854	C
11	1	100000	B
11	100001	200000	B
11	200001	300000	B
11	300001	400000	B
11	400001	500000	B
11	500001	600000	B
11	600001	700000	B
11	700001	800000	B
11	800001	900000	B
11	900001	1000000	B
11	1000001	1100000	B
11	1100001	1200000	B
11	1200001	1300000	B
11	1300001	1400000	B
11	1400001	1500000	A
11	1500001	1600000	A
11	1600001	1700000	A
11	1700001	1800000	A
11	1800001	1900000	A
11	1900001	2000000	A
11	2000001	2100000	A
11	2100001	2200000	A
11	2200001	2300000	A
11	2300001	2400000	C
11	2400001	2500000	B
11	2500001	2600000	B
11	2600001	2700000	B
11	2700001	2800000	B
11	2800001	2900000	C
11	2900001	3000000	B
11	3000001	3100000	A
11	3100001	3200000	B
11	3200001	3300000	A
11	3300001	3400000	A
11	3400001	3500000	A
11	3500001	3600000	B
11	3600001	3700000	A
11	3700001	3800000	A
11	3800001	3900000	A
11	3900001	4000000	A
11	4000001	4100000	A
11	4100001	4200000	A
11	4200001	4300000	A
11	4300001	4400000	A
11	4400001	4500000	A
11	4500001	4600000	A
11	4600001	4700000	A
11	4700001	4800000	A
11	4800001	4900000	A
11	4900001	5000000	A
11	5000001	5100000	A
11	5100001	5200000	A
11	5200001	5300000	B
11	5300001	5400000	C
11	5400001	5500000	B
11	5500001	5600000	B
11	5600001	5700000	B
11	5700001	5800000	B
11	5800001	5900000	B
11	5900001	6000000	C
11	6000001	6100000	B
11	6100001	6200000	C
11	6200001	6300000	C
11	6300001	6400000	B
11	6400001	6500000	C
11	6500001	6600000	C
11	6600001	6700000	C
11	6800001	6900000	C
11	6900001	7000000	B
11	7000001	7100000	C
11	7100001	7200000	B
11	7200001	7300000	B
11	7300001	7400000	B
11	7400001	7500000	C
11	7500001	7600000	B
11	7600001	7700000	C
11	7700001	7800000	C
11	7800001	7900000	C
11	7900001	8000000	B
11	8000001	8100000	B
11	8100001	8200000	B
11	8200001	8300000	B
11	8300001	8400000	B
11	8400001	8500000	B
11	8500001	8600000	B
11	8600001	8700000	B
11	8700001	8800000	B
11	8800001	8900000	B
11	8900001	9000000	B
11	9000001	9100000	B
11	9100001	9200000	B
11	9200001	9300000	B
11	9300001	9400000	B
11	9400001	9500000	B
11	9500001	9600000	B
11	9600001	9700000	B
11	9700001	9800000	B
11	9800001	9900000	B
11	9900001	10000000	B
11	10000001	10100000	B
11	10100001	10200000	B
11	10200001	10300000	B
11	10300001	10400000	B
11	10400001	10500000	B
11	10500001	10600000	B
11	10600001	10700000	B
11	10700001	10800000	B
11	10800001	10900000	B
11	10900001	11000000	B
11	11000001	11100000	B
11	11100001	11200000	B
11	11200001	11300000	B
11	11300001	11400000	B
11	11400001	11500000	B
11	11500001	11600000	B
11	11600001	11700000	B
11	11700001	11800000	B
11	11800001	11900000	B
11	11900001	12000000	B
11	12000001	12100000	B
11	12100001	12200000	B
11	12200001	12300000	B
11	12500001	12600000	B
11	12600001	12700000	B
11	12700001	12800000	B
11	12800001	12900000	B
11	12900001	13000000	A
11	13000001	13100000	B
11	13100001	13200000	B
11	13200001	13300000	B
11	13300001	13400000	B
11	13400001	13500000	B
11	13500001	13600000	B
11	13600001	13700000	B
11	13700001	13800000	B
11	13800001	13900000	B
11	13900001	14000000	B
11	14000001	14100000	B
11	14100001	14200000	B
11	14200001	14300000	B
11	14300001	14400000	B
11	14400001	14500000	B
11	14500001	14600000	B
11	14600001	14700000	B
11	14700001	14800000	B
11	14800001	14900000	B
11	14900001	15000000	B
11	15000001	15100000	B
11	15100001	15200000	B
11	15200001	15300000	B
11	15300001	15400000	B
11	15400001	15500000	B
11	15500001	15600000	B
11	15600001	15700000	B
11	15700001	15800000	B
11	15800001	15900000	B
11	15900001	16000000	B
11	16000001	16100000	B
11	16100001	16200000	B
11	16200001	16300000	B
11	16300001	16400000	B
11	16400001	16500000	B
11	16500001	16600000	B
11	16600001	16700000	B
11	16700001	16800000	B
11	16800001	16900000	B
11	16900001	17000000	B
11	17000001	17100000	B
11	17100001	17200000	B
11	17200001	17300000	C
11	17300001	17400000	A
11	17400001	17500000	A
11	17500001	17600000	A
11	17600001	17700000	A
11	17700001	17800000	A
11	17800001	17900000	A
11	17900001	18000000	A
11	18000001	18100000	A
11	18100001	18200000	A
11	18200001	18300000	A
11	18300001	18400000	A
11	18400001	18500000	A
11	18500001	18600000	A
11	18600001	18700000	A
11	18700001	18800000	A
11	18800001	18900000	A
11	18900001	19000000	A
11	19000001	19100000	A
11	19100001	19200000	A
11	19200001	19300000	A
11	19300001	19400000	A
11	19400001	19500000	A
11	19500001	19600000	A
11	19600001	19700000	A
11	19700001	19800000	A
11	19800001	19900000	A
11	19900001	20000000	A
11	20000001	20100000	A
11	20100001	20200000	A
11	20200001	20300000	A
11	20300001	20400000	A
11	20400001	20500000	A
11	20500001	20600000	A
11	20600001	20700000	A
11	20700001	20800000	A
11	20800001	20900000	A
11	20900001	21000000	A
11	21000001	21100000	A
11	21100001	21200000	A
11	21200001	21300000	A
11	21300001	21400000	A
11	21400001	21500000	A
11	21500001	21600000	A
11	21600001	21700000	A
11	21700001	21800000	A
11	21800001	21900000	A
11	21900001	22000000	A
11	22000001	22100000	A
11	22100001	22200000	A
11	22200001	22300000	A
11	22300001	22400000	A
11	22400001	22500000	A
11	22500001	22600000	A
11	22600001	22700000	A
11	22700001	22800000	A
11	22800001	22900000	A
11	22900001	23000000	A
11	23000001	23100000	A
11	23100001	23200000	A
11	23200001	23300000	A
11	23300001	23400000	A
11	23400001	23500000	A
11	23500001	23600000	A
11	23600001	23700000	A
11	23700001	23800000	A
11	23800001	23900000	A
11	23900001	24000000	A
11	24000001	24100000	A
11	24100001	24200000	A
11	24200001	24300000	A
11	24300001	24400000	A
11	24400001	24500000	A
11	24500001	24600000	A
11	24600001	24700000	A
11	24700001	24800000	A
11	24800001	24900000	A
11	24900001	25000000	A
11	25000001	25100000	A
11	25100001	25200000	A
11	25200001	25300000	A
11	25300001	25400000	A
11	25400001	25500000	A
11	25500001	25600000	A
11	25600001	25700000	A
11	25700001	25800000	A
11	25800001	25900000	A
11	25900001	26000000	A
11	26000001	26100000	A
11	26100001	26200000	A
11	26200001	26300000	A
11	26300001	26400000	A
11	26400001	26500000	A
11	26500001	26600000	A
11	26600001	26700000	A
11	26700001	26800000	A
11	26800001	26900000	A
11	26900001	27000000	A
11	27000001	27100000	A
11	27100001	27200000	A
11	27200001	27300000	A
11	27300001	27400000	A
11	27400001	27500000	A
11	27500001	27600000	A
11	27600001	27700000	A
11	27700001	27800000	A
11	27800001	27900000	A
11	27900001	28000000	A
11	28000001	28100000	B
11	28100001	28200000	C
11	28300001	28400000	B
11	28400001	28500000	C
11	28600001	28700000	C
11	28700001	28800000	C
11	28800001	28900000	A
11	28900001	29000000	A
11	29000001	29008994	A
12	100001	200000	B
12	200001	300000	A
12	300001	400000	A
12	400001	500000	B
12	500001	600000	B
12	600001	700000	B
12	700001	800000	A
12	800001	900000	A
12	900001	1000000	A
12	1000001	1100000	B
12	1100001	1200000	A
12	1200001	1300000	A
12	1300001	1400000	A
12	1400001	1500000	A
12	1500001	1600000	A
12	1600001	1700000	A
12	1700001	1800000	B
12	1800001	1900000	B
12	1900001	2000000	B
12	2000001	2100000	B
12	2100001	2200000	B
12	2200001	2300000	B
12	2300001	2400000	B
12	2400001	2500000	A
12	2500001	2600000	A
12	2600001	2700000	B
12	2700001	2800000	A
12	2800001	2900000	A
12	2900001	3000000	B
12	3000001	3100000	A
12	3100001	3200000	A
12	3200001	3300000	A
12	3300001	3400000	A
12	3400001	3500000	A
12	3500001	3600000	B
12	3600001	3700000	A
12	3700001	3800000	C
12	3800001	3900000	C
12	3900001	4000000	C
12	4000001	4100000	C
12	4100001	4200000	C
12	4200001	4300000	C
12	4300001	4400000	C
12	4400001	4500000	C
12	4500001	4600000	B
12	4600001	4700000	C
12	4700001	4800000	C
12	4800001	4900000	C
12	4900001	5000000	C
12	5000001	5100000	C
12	5100001	5200000	C
12	5300001	5400000	C
12	5400001	5500000	C
12	5500001	5600000	C
12	5600001	5700000	C
12	5700001	5800000	C
12	5800001	5900000	C
12	5900001	6000000	C
12	6000001	6100000	C
12	6100001	6200000	C
12	6200001	6300000	C
12	6500001	6600000	C
12	6600001	6700000	C
12	6700001	6800000	C
12	6800001	6900000	C
12	6900001	7000000	C
12	7000001	7100000	C
12	7100001	7200000	C
12	7200001	7300000	C
12	7300001	7400000	C
12	7400001	7500000	C
12	7500001	7600000	C
12	7600001	7700000	C
12	7700001	7800000	C
12	7800001	7900000	C
12	7900001	8000000	C
12	8000001	8100000	C
12	8100001	8200000	C
12	8200001	8300000	C
12	8400001	8500000	C
12	8500001	8600000	C
12	8700001	8800000	C
